epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
550,111196,1.22211,0.56807,0.83699,0.93952,0.86398,0.938,0.63172,1.11664,0.62282,0.82455,0.0045649,0.0045649,0.0045649
551,111396,1.21592,0.56628,0.83945,0.93981,0.86402,0.93827,0.6318,1.1164,0.62241,0.82452,0.004555,0.004555,0.004555
552,111597,1.21629,0.56423,0.83897,0.93928,0.86444,0.93831,0.63186,1.1162,0.62223,0.82449,0.0045451,0.0045451,0.0045451
553,111793,1.22097,0.56641,0.83938,0.9395,0.86425,0.93839,0.6319,1.11612,0.62165,0.82453,0.0045352,0.0045352,0.0045352
554,111991,1.21789,0.56491,0.83647,0.93992,0.86411,0.93852,0.63204,1.11597,0.62079,0.82453,0.0045253,0.0045253,0.0045253
555,112185,1.22105,0.56722,0.83831,0.93929,0.86456,0.93833,0.63211,1.11567,0.62023,0.82449,0.0045154,0.0045154,0.0045154
556,112388,1.22649,0.56728,0.83783,0.93941,0.86427,0.93831,0.63214,1.11547,0.62003,0.82447,0.0045055,0.0045055,0.0045055
557,112590,1.21852,0.56337,0.83928,0.93945,0.86398,0.93829,0.63211,1.11531,0.61991,0.82445,0.0044956,0.0044956,0.0044956
558,112792,1.22212,0.56667,0.83908,0.9395,0.86425,0.93845,0.63221,1.1151,0.61941,0.82444,0.0044857,0.0044857,0.0044857
559,112997,1.21651,0.56713,0.83808,0.93943,0.86411,0.93841,0.63236,1.11493,0.61883,0.8244,0.0044758,0.0044758,0.0044758
560,113199,1.22567,0.56652,0.8393,0.9394,0.86415,0.93848,0.63236,1.11494,0.61875,0.82442,0.0044659,0.0044659,0.0044659
561,113401,1.22501,0.56409,0.83728,0.93886,0.86439,0.93857,0.63243,1.11483,0.61857,0.82441,0.004456,0.004456,0.004456
562,113604,1.21633,0.56291,0.83898,0.93868,0.86439,0.93851,0.63254,1.11473,0.61871,0.8244,0.0044461,0.0044461,0.0044461
563,113805,1.22285,0.56763,0.83977,0.93829,0.86452,0.93836,0.63267,1.11452,0.61881,0.82437,0.0044362,0.0044362,0.0044362
564,114006,1.22248,0.56286,0.83799,0.93861,0.86439,0.9383,0.63271,1.11431,0.61894,0.82436,0.0044263,0.0044263,0.0044263
565,114204,1.22288,0.56652,0.83899,0.93889,0.86466,0.93829,0.63277,1.11413,0.61865,0.82434,0.0044164,0.0044164,0.0044164
566,114402,1.22046,0.56406,0.83903,0.93956,0.86425,0.93809,0.63282,1.11404,0.61843,0.8243,0.0044065,0.0044065,0.0044065
567,114600,1.21608,0.56263,0.83816,0.93943,0.86455,0.9382,0.63278,1.11404,0.61814,0.8243,0.0043966,0.0043966,0.0043966
568,114801,1.21652,0.56305,0.83676,0.93943,0.86439,0.938,0.63296,1.11398,0.61807,0.82427,0.0043867,0.0043867,0.0043867
569,114999,1.22076,0.56132,0.83815,0.93958,0.86439,0.93801,0.63314,1.11378,0.6181,0.82424,0.0043768,0.0043768,0.0043768
570,115201,1.22403,0.56561,0.84063,0.93931,0.86494,0.93828,0.63318,1.11366,0.61819,0.82423,0.0043669,0.0043669,0.0043669
571,115405,1.22675,0.56863,0.83957,0.9391,0.86596,0.93865,0.6334,1.11354,0.61822,0.82421,0.004357,0.004357,0.004357
572,115604,1.22635,0.56368,0.83908,0.93879,0.86616,0.93877,0.63345,1.11343,0.61801,0.82417,0.0043471,0.0043471,0.0043471
573,115804,1.2252,0.56548,0.83972,0.93809,0.86629,0.93881,0.63366,1.1133,0.61791,0.82414,0.0043372,0.0043372,0.0043372
574,116003,1.21837,0.56395,0.83806,0.93831,0.86655,0.93931,0.63373,1.11311,0.61798,0.82409,0.0043273,0.0043273,0.0043273
575,116203,1.21661,0.56284,0.83733,0.9377,0.8677,0.93962,0.6337,1.11302,0.61768,0.82406,0.0043174,0.0043174,0.0043174
576,116408,1.21276,0.56528,0.83768,0.9378,0.86807,0.93955,0.63384,1.11292,0.61764,0.82404,0.0043075,0.0043075,0.0043075
577,116604,1.21467,0.55957,0.83684,0.93785,0.86794,0.93949,0.63374,1.11275,0.61744,0.82401,0.0042976,0.0042976,0.0042976
578,116808,1.21887,0.56299,0.83875,0.93812,0.86787,0.93922,0.63373,1.11254,0.61712,0.82397,0.0042877,0.0042877,0.0042877
579,117008,1.22602,0.56004,0.83655,0.93799,0.86798,0.93961,0.63383,1.1124,0.61672,0.82395,0.0042778,0.0042778,0.0042778
580,117211,1.22484,0.56464,0.83648,0.93701,0.86929,0.93959,0.63384,1.11236,0.6163,0.82394,0.0042679,0.0042679,0.0042679
581,117409,1.22119,0.56257,0.83945,0.93706,0.86957,0.93975,0.63389,1.11222,0.61621,0.82391,0.004258,0.004258,0.004258
582,117610,1.21651,0.56264,0.83687,0.93711,0.8697,0.93973,0.63408,1.11208,0.61596,0.82388,0.0042481,0.0042481,0.0042481
583,117819,1.2193,0.5642,0.8374,0.9375,0.86997,0.93969,0.63424,1.11189,0.61543,0.82384,0.0042382,0.0042382,0.0042382
584,118019,1.20894,0.5577,0.83769,0.93744,0.87011,0.93978,0.63426,1.11173,0.61517,0.82382,0.0042283,0.0042283,0.0042283
585,118223,1.22369,0.56505,0.83879,0.93784,0.86987,0.93987,0.63454,1.11155,0.61486,0.82377,0.0042184,0.0042184,0.0042184
586,118420,1.21775,0.56011,0.83739,0.93781,0.86957,0.93971,0.63457,1.11139,0.61474,0.82373,0.0042085,0.0042085,0.0042085
587,118621,1.21067,0.56038,0.83629,0.93796,0.86955,0.93983,0.63456,1.11124,0.61464,0.82369,0.0041986,0.0041986,0.0041986
588,118822,1.21449,0.56389,0.83826,0.93826,0.86987,0.93993,0.6344,1.11102,0.61445,0.82365,0.0041887,0.0041887,0.0041887
589,119021,1.21122,0.55973,0.83709,0.93836,0.86939,0.94006,0.63446,1.11076,0.61449,0.82361,0.0041788,0.0041788,0.0041788
590,119217,1.20922,0.55744,0.8356,0.93807,0.86916,0.94004,0.63459,1.11053,0.61453,0.82359,0.0041689,0.0041689,0.0041689
591,119418,1.22146,0.56581,0.83866,0.93837,0.86902,0.94,0.63468,1.11034,0.61439,0.82356,0.004159,0.004159,0.004159
592,119619,1.21392,0.5617,0.83968,0.93873,0.86916,0.93998,0.63483,1.11002,0.61397,0.82351,0.0041491,0.0041491,0.0041491
593,119816,1.21862,0.56353,0.83866,0.93834,0.86943,0.94,0.63469,1.10975,0.61374,0.8235,0.0041392,0.0041392,0.0041392
594,120014,1.2134,0.56086,0.83728,0.93864,0.86942,0.93992,0.63468,1.10957,0.61379,0.82347,0.0041293,0.0041293,0.0041293
595,120220,1.2162,0.56055,0.8392,0.93895,0.86943,0.93976,0.63459,1.10937,0.61354,0.82346,0.0041194,0.0041194,0.0041194
596,120416,1.21882,0.56296,0.83705,0.93923,0.86984,0.93998,0.63466,1.10916,0.61342,0.82342,0.0041095,0.0041095,0.0041095
597,120616,1.21216,0.56097,0.83826,0.93896,0.87011,0.93987,0.63477,1.109,0.6134,0.82341,0.0040996,0.0040996,0.0040996
598,120821,1.21437,0.55856,0.83579,0.93819,0.87025,0.93975,0.63478,1.10884,0.61325,0.82337,0.0040897,0.0040897,0.0040897
599,121016,1.21545,0.56094,0.83733,0.93882,0.87011,0.93981,0.63475,1.10871,0.61302,0.82335,0.0040798,0.0040798,0.0040798
600,121216,1.2135,0.56067,0.83684,0.93845,0.87068,0.93981,0.63498,1.1086,0.61287,0.82335,0.0040699,0.0040699,0.0040699
601,121417,1.203,0.55586,0.83585,0.93841,0.87134,0.93996,0.63495,1.10846,0.61327,0.82335,0.00406,0.00406,0.00406
602,121618,1.21778,0.55991,0.83679,0.93868,0.86996,0.93972,0.63512,1.10832,0.61323,0.8233,0.0040501,0.0040501,0.0040501
603,121823,1.20965,0.55856,0.838,0.93793,0.87116,0.93971,0.63526,1.10818,0.61306,0.82329,0.0040402,0.0040402,0.0040402
604,122024,1.20168,0.5578,0.83594,0.93813,0.87106,0.93971,0.63514,1.10805,0.61277,0.82328,0.0040303,0.0040303,0.0040303
605,122223,1.20878,0.55853,0.83718,0.93775,0.87106,0.93952,0.63525,1.10789,0.61283,0.82328,0.0040204,0.0040204,0.0040204
606,122424,1.21246,0.55873,0.83588,0.9373,0.87147,0.93943,0.63541,1.10789,0.61231,0.8233,0.0040105,0.0040105,0.0040105
607,122623,1.2085,0.55621,0.83726,0.93685,0.87152,0.93945,0.6355,1.10778,0.61175,0.82329,0.0040006,0.0040006,0.0040006
608,122823,1.20433,0.55543,0.83788,0.93846,0.87092,0.93974,0.63557,1.10774,0.61165,0.82331,0.0039907,0.0039907,0.0039907
609,123025,1.20808,0.55596,0.83542,0.93846,0.87093,0.93986,0.63566,1.1076,0.61154,0.82325,0.0039808,0.0039808,0.0039808
610,123224,1.21205,0.55673,0.83741,0.93856,0.87034,0.93979,0.63559,1.10745,0.61138,0.82323,0.0039709,0.0039709,0.0039709
611,123427,1.21207,0.55818,0.83597,0.93826,0.86996,0.93961,0.63584,1.10731,0.61146,0.8232,0.003961,0.003961,0.003961
612,123632,1.20633,0.55641,0.83671,0.93854,0.87011,0.93972,0.63591,1.10717,0.61121,0.82318,0.0039511,0.0039511,0.0039511
613,123835,1.21175,0.56206,0.83744,0.93883,0.87011,0.93972,0.63608,1.10707,0.61132,0.82318,0.0039412,0.0039412,0.0039412
614,124034,1.20711,0.55489,0.83791,0.93866,0.87038,0.93985,0.63605,1.10701,0.61113,0.82316,0.0039313,0.0039313,0.0039313
615,124236,1.20637,0.55474,0.83617,0.93871,0.87043,0.93991,0.63631,1.10689,0.61078,0.82315,0.0039214,0.0039214,0.0039214
616,124437,1.21576,0.56251,0.83701,0.93894,0.86977,0.93975,0.63639,1.10671,0.61038,0.82313,0.0039115,0.0039115,0.0039115
617,124642,1.21166,0.55831,0.83674,0.9384,0.87003,0.9398,0.63643,1.1066,0.61007,0.82313,0.0039016,0.0039016,0.0039016
618,124841,1.20318,0.55428,0.83598,0.9384,0.86992,0.93981,0.63644,1.10648,0.60971,0.82315,0.0038917,0.0038917,0.0038917
619,125044,1.20364,0.55667,0.83625,0.93849,0.86984,0.93972,0.63641,1.1063,0.60923,0.82313,0.0038818,0.0038818,0.0038818
620,125247,1.21339,0.56255,0.83881,0.9387,0.8697,0.93966,0.63647,1.10611,0.60893,0.82311,0.0038719,0.0038719,0.0038719
621,125446,1.20977,0.55746,0.83775,0.93868,0.86999,0.93966,0.63664,1.10603,0.60857,0.8231,0.003862,0.003862,0.003862
622,125648,1.21255,0.55761,0.83693,0.93935,0.86984,0.93972,0.63664,1.10595,0.60852,0.82306,0.0038521,0.0038521,0.0038521
623,125845,1.21149,0.55565,0.83721,0.93934,0.8695,0.93955,0.63668,1.10579,0.60864,0.82306,0.0038422,0.0038422,0.0038422
624,126043,1.20652,0.55866,0.83791,0.93972,0.86904,0.93944,0.63655,1.10575,0.60846,0.82309,0.0038323,0.0038323,0.0038323
625,126244,1.21099,0.55907,0.83801,0.93949,0.86902,0.93952,0.63657,1.10566,0.6083,0.82307,0.0038224,0.0038224,0.0038224
626,126448,1.20796,0.55874,0.83672,0.93922,0.86984,0.93955,0.63662,1.10561,0.60822,0.82306,0.0038125,0.0038125,0.0038125
627,126644,1.20378,0.55232,0.83486,0.93981,0.86957,0.93945,0.6365,1.10555,0.6081,0.82306,0.0038026,0.0038026,0.0038026
628,126840,1.20686,0.55461,0.83683,0.93945,0.86916,0.93939,0.63646,1.1054,0.60807,0.82306,0.0037927,0.0037927,0.0037927
629,127038,1.20677,0.55596,0.83751,0.93919,0.86916,0.93922,0.63638,1.10524,0.60804,0.82305,0.0037828,0.0037828,0.0037828
630,127236,1.19564,0.55207,0.83615,0.93948,0.86956,0.93929,0.63642,1.10506,0.60803,0.82304,0.0037729,0.0037729,0.0037729
631,127435,1.21052,0.55431,0.83575,0.93885,0.87055,0.93949,0.63646,1.10497,0.60776,0.82303,0.003763,0.003763,0.003763
632,127636,1.19857,0.54989,0.83498,0.93914,0.87066,0.93951,0.63658,1.10484,0.60754,0.82302,0.0037531,0.0037531,0.0037531
633,127836,1.20135,0.55303,0.83556,0.93978,0.86989,0.93957,0.63662,1.10468,0.60739,0.823,0.0037432,0.0037432,0.0037432
634,128039,1.19475,0.54941,0.83333,0.93924,0.87009,0.93958,0.6367,1.10452,0.60741,0.823,0.0037333,0.0037333,0.0037333
635,128240,1.19621,0.55079,0.83435,0.93897,0.86997,0.93953,0.63675,1.10428,0.60733,0.82298,0.0037234,0.0037234,0.0037234
636,128447,1.20113,0.55514,0.83811,0.93906,0.86984,0.93956,0.6368,1.10405,0.60729,0.82296,0.0037135,0.0037135,0.0037135
637,128645,1.20533,0.55527,0.83627,0.93911,0.86984,0.9395,0.63676,1.10373,0.6073,0.82286,0.0037036,0.0037036,0.0037036
638,128849,1.20606,0.55434,0.83579,0.93902,0.86984,0.9395,0.63674,1.10354,0.60722,0.82282,0.0036937,0.0036937,0.0036937
639,129048,1.20862,0.55583,0.83593,0.93913,0.8697,0.93954,0.63663,1.10343,0.60736,0.82278,0.0036838,0.0036838,0.0036838
640,129246,1.20436,0.55029,0.8358,0.94017,0.86957,0.93947,0.63675,1.10334,0.60722,0.82276,0.0036739,0.0036739,0.0036739
641,129444,1.20797,0.55556,0.83754,0.94016,0.86997,0.9395,0.63667,1.10319,0.60715,0.82273,0.003664,0.003664,0.003664
642,129649,1.20344,0.55375,0.8373,0.94035,0.87011,0.93952,0.63668,1.10311,0.60707,0.82273,0.0036541,0.0036541,0.0036541
643,129848,1.20227,0.55376,0.83714,0.94036,0.87037,0.93966,0.63673,1.10294,0.60691,0.82271,0.0036442,0.0036442,0.0036442
644,130048,1.20358,0.55288,0.83423,0.94016,0.87052,0.93948,0.63679,1.10272,0.60675,0.82254,0.0036343,0.0036343,0.0036343
645,130248,1.20239,0.55112,0.83534,0.93957,0.87099,0.93939,0.63676,1.10265,0.60679,0.82256,0.0036244,0.0036244,0.0036244
646,130450,1.19887,0.55063,0.83621,0.93916,0.87079,0.93931,0.63686,1.10269,0.60668,0.82273,0.0036145,0.0036145,0.0036145
647,130653,1.2029,0.55535,0.83511,0.93932,0.87093,0.93933,0.63694,1.10261,0.60644,0.82274,0.0036046,0.0036046,0.0036046
648,130857,1.19865,0.55179,0.83556,0.93906,0.87106,0.93933,0.63706,1.10249,0.60626,0.82275,0.0035947,0.0035947,0.0035947
649,131056,1.20265,0.5512,0.83433,0.93956,0.87086,0.93948,0.63715,1.10234,0.60612,0.82257,0.0035848,0.0035848,0.0035848
650,131257,1.20124,0.5523,0.83787,0.93939,0.8712,0.93956,0.63707,1.10209,0.60595,0.82251,0.0035749,0.0035749,0.0035749
651,131452,1.19712,0.54937,0.83508,0.93932,0.87138,0.93945,0.63721,1.10195,0.60575,0.82247,0.003565,0.003565,0.003565
652,131654,1.19501,0.54821,0.83632,0.93972,0.87117,0.93953,0.6372,1.10173,0.60555,0.82243,0.0035551,0.0035551,0.0035551
653,131858,1.19988,0.55034,0.83656,0.93991,0.87161,0.93945,0.63726,1.10159,0.60543,0.82242,0.0035452,0.0035452,0.0035452
654,132060,1.19672,0.54875,0.834,0.9396,0.87134,0.93932,0.63707,1.10148,0.60539,0.8224,0.0035353,0.0035353,0.0035353
655,132263,1.20036,0.55148,0.83583,0.93962,0.87175,0.93942,0.63724,1.10135,0.60544,0.82239,0.0035254,0.0035254,0.0035254
656,132460,1.20023,0.5523,0.83698,0.9389,0.87147,0.93907,0.63716,1.1011,0.60528,0.82238,0.0035155,0.0035155,0.0035155
657,132668,1.20152,0.55174,0.83595,0.93828,0.87175,0.9391,0.63739,1.1009,0.60513,0.82236,0.0035056,0.0035056,0.0035056
658,132870,1.20185,0.55099,0.83569,0.93788,0.87249,0.93918,0.63727,1.10084,0.60472,0.82235,0.0034957,0.0034957,0.0034957
659,133069,1.19918,0.55042,0.83489,0.93779,0.87284,0.93946,0.6373,1.10077,0.60452,0.82236,0.0034858,0.0034858,0.0034858
660,133268,1.20157,0.55043,0.83469,0.93806,0.87307,0.93954,0.63746,1.10078,0.60457,0.82238,0.0034759,0.0034759,0.0034759
661,133466,1.189,0.5484,0.83418,0.93792,0.87325,0.93956,0.63754,1.10066,0.60465,0.82239,0.003466,0.003466,0.003466
662,133667,1.19337,0.54814,0.83657,0.93791,0.87325,0.93956,0.63766,1.10054,0.60447,0.82239,0.0034561,0.0034561,0.0034561
663,133866,1.19034,0.5461,0.8366,0.93781,0.87343,0.93958,0.63765,1.1004,0.6045,0.82237,0.0034462,0.0034462,0.0034462
664,134065,1.19736,0.55203,0.83682,0.93769,0.87406,0.93962,0.63774,1.10034,0.60432,0.82237,0.0034363,0.0034363,0.0034363
665,134263,1.19924,0.54887,0.83518,0.93805,0.87256,0.93968,0.63779,1.10029,0.60425,0.82237,0.0034264,0.0034264,0.0034264
666,134462,1.18884,0.54722,0.83628,0.9379,0.87274,0.9397,0.63794,1.10025,0.60423,0.82236,0.0034165,0.0034165,0.0034165
667,134663,1.19279,0.54582,0.83616,0.93807,0.8733,0.93997,0.63793,1.10017,0.60419,0.82234,0.0034066,0.0034066,0.0034066
668,134862,1.19518,0.54725,0.83724,0.93767,0.87348,0.93998,0.63805,1.10015,0.60411,0.82235,0.0033967,0.0033967,0.0033967
669,135060,1.19093,0.54819,0.83431,0.93801,0.87235,0.93981,0.63792,1.10022,0.60418,0.82238,0.0033868,0.0033868,0.0033868
670,135266,1.19116,0.54834,0.83563,0.93794,0.8727,0.9398,0.63793,1.10025,0.60423,0.82241,0.0033769,0.0033769,0.0033769
671,135466,1.19833,0.54985,0.83606,0.93816,0.87243,0.93981,0.63798,1.10018,0.60423,0.82242,0.003367,0.003367,0.003367
672,135664,1.19616,0.54752,0.835,0.93845,0.8727,0.93988,0.63804,1.1002,0.60415,0.82245,0.0033571,0.0033571,0.0033571
673,135873,1.20746,0.55349,0.83701,0.9384,0.8727,0.93974,0.63786,1.10009,0.60411,0.82244,0.0033472,0.0033472,0.0033472
674,136070,1.19627,0.55071,0.83274,0.93856,0.87243,0.93974,0.63794,1.10005,0.60422,0.82246,0.0033373,0.0033373,0.0033373
675,136267,1.20318,0.54958,0.8349,0.93844,0.87272,0.93974,0.63801,1.10005,0.60441,0.82246,0.0033274,0.0033274,0.0033274
676,136466,1.20363,0.55246,0.83633,0.93872,0.87276,0.93972,0.63805,1.10002,0.60455,0.82245,0.0033175,0.0033175,0.0033175
677,136665,1.19689,0.54875,0.83693,0.93826,0.8727,0.93971,0.63811,1.09998,0.60438,0.82245,0.0033076,0.0033076,0.0033076
678,136869,1.19378,0.54699,0.83496,0.93803,0.87267,0.93963,0.63816,1.10001,0.60429,0.82246,0.0032977,0.0032977,0.0032977
679,137067,1.19445,0.54661,0.83528,0.93788,0.87256,0.93964,0.63822,1.1,0.60429,0.82246,0.0032878,0.0032878,0.0032878
680,137262,1.19272,0.54711,0.83616,0.93772,0.87256,0.93973,0.63822,1.09998,0.60418,0.82248,0.0032779,0.0032779,0.0032779
681,137465,1.20362,0.5513,0.83513,0.93786,0.87256,0.93983,0.63825,1.09999,0.60398,0.8225,0.003268,0.003268,0.003268
682,137666,1.19896,0.55019,0.83532,0.93815,0.87248,0.93972,0.63829,1.09999,0.6041,0.82252,0.0032581,0.0032581,0.0032581
683,137864,1.19039,0.54726,0.83483,0.93804,0.8727,0.93975,0.63835,1.09999,0.60418,0.82251,0.0032482,0.0032482,0.0032482
684,138062,1.18582,0.54396,0.8322,0.93827,0.8727,0.93972,0.63828,1.10002,0.60415,0.82251,0.0032383,0.0032383,0.0032383
685,138260,1.1963,0.54903,0.8342,0.93818,0.8728,0.9397,0.6382,1.10005,0.60411,0.8225,0.0032284,0.0032284,0.0032284
686,138457,1.191,0.54784,0.83469,0.93785,0.87284,0.93959,0.63824,1.10009,0.60379,0.82251,0.0032185,0.0032185,0.0032185
687,138659,1.18512,0.54416,0.83392,0.93804,0.87284,0.93962,0.63832,1.09994,0.60322,0.82249,0.0032086,0.0032086,0.0032086
688,138865,1.18723,0.54713,0.83377,0.93775,0.87297,0.93978,0.63829,1.09973,0.60284,0.82245,0.0031987,0.0031987,0.0031987
689,139069,1.19022,0.54668,0.83406,0.93779,0.87243,0.93988,0.6383,1.0996,0.60231,0.82241,0.0031888,0.0031888,0.0031888
690,139271,1.18488,0.54571,0.83304,0.93756,0.87229,0.93974,0.63836,1.09948,0.60221,0.82238,0.0031789,0.0031789,0.0031789
691,139464,1.18397,0.54287,0.83462,0.93769,0.87243,0.93976,0.6383,1.09935,0.60213,0.82235,0.003169,0.003169,0.003169
692,139667,1.18597,0.54177,0.83418,0.93758,0.87211,0.93976,0.63847,1.09929,0.60218,0.82233,0.0031591,0.0031591,0.0031591
693,139868,1.19051,0.54403,0.83627,0.93738,0.87215,0.93976,0.63851,1.0992,0.60204,0.82232,0.0031492,0.0031492,0.0031492
694,140066,1.18846,0.54411,0.83565,0.93745,0.87227,0.93969,0.63863,1.09919,0.60174,0.82232,0.0031393,0.0031393,0.0031393
695,140262,1.19231,0.54378,0.83339,0.93745,0.87219,0.93972,0.63864,1.09914,0.60134,0.82233,0.0031294,0.0031294,0.0031294
696,140463,1.18863,0.54565,0.83129,0.93682,0.87311,0.93982,0.63866,1.09905,0.60137,0.82233,0.0031195,0.0031195,0.0031195
697,140660,1.18949,0.54285,0.83495,0.93811,0.87256,0.93992,0.63873,1.09899,0.60099,0.82233,0.0031096,0.0031096,0.0031096
698,140856,1.17905,0.54056,0.83506,0.93775,0.87259,0.93994,0.63871,1.09885,0.60085,0.82232,0.0030997,0.0030997,0.0030997
699,141059,1.18533,0.54301,0.834,0.93782,0.87188,0.94004,0.63869,1.09872,0.60058,0.82231,0.0030898,0.0030898,0.0030898
700,141260,1.19181,0.54277,0.83425,0.93838,0.8717,0.94008,0.6387,1.09872,0.60044,0.82234,0.0030799,0.0030799,0.0030799
701,141463,1.18201,0.53968,0.83314,0.9385,0.87154,0.94021,0.63875,1.09867,0.60015,0.82236,0.00307,0.00307,0.00307
702,141665,1.18026,0.53761,0.83278,0.93899,0.87134,0.9402,0.63876,1.09864,0.5999,0.82239,0.0030601,0.0030601,0.0030601
703,141863,1.18759,0.54354,0.83461,0.93874,0.87134,0.94019,0.63871,1.09857,0.59966,0.8224,0.0030502,0.0030502,0.0030502
704,142059,1.18403,0.54431,0.83399,0.93868,0.87106,0.94015,0.63879,1.09845,0.59935,0.8224,0.0030403,0.0030403,0.0030403
705,142257,1.18678,0.54249,0.83495,0.9382,0.87108,0.9399,0.63875,1.09831,0.59924,0.8224,0.0030304,0.0030304,0.0030304
706,142460,1.1857,0.54308,0.8338,0.93825,0.8712,0.94009,0.63894,1.09821,0.59906,0.82242,0.0030205,0.0030205,0.0030205
707,142655,1.18796,0.54906,0.83518,0.93846,0.87093,0.94001,0.63895,1.09813,0.59886,0.82243,0.0030106,0.0030106,0.0030106
708,142855,1.19008,0.54744,0.83349,0.93818,0.87079,0.93996,0.63906,1.09807,0.5987,0.82245,0.0030007,0.0030007,0.0030007
709,143054,1.18955,0.54351,0.8343,0.93846,0.87082,0.94016,0.63921,1.09803,0.5984,0.82245,0.0029908,0.0029908,0.0029908
710,143258,1.19255,0.54483,0.83526,0.93915,0.87025,0.94008,0.63922,1.09805,0.59825,0.82246,0.0029809,0.0029809,0.0029809
711,143456,1.18459,0.54366,0.83478,0.94017,0.8697,0.94011,0.63908,1.09811,0.59804,0.82249,0.002971,0.002971,0.002971
712,143656,1.18277,0.5403,0.83199,0.94058,0.86943,0.93991,0.63912,1.09807,0.59803,0.82249,0.0029611,0.0029611,0.0029611
713,143856,1.18369,0.54033,0.83411,0.94085,0.8694,0.94004,0.63907,1.09804,0.59803,0.82252,0.0029512,0.0029512,0.0029512
714,144063,1.18271,0.54314,0.83563,0.94075,0.86943,0.94011,0.63919,1.09803,0.59783,0.82253,0.0029413,0.0029413,0.0029413
715,144265,1.1865,0.54225,0.83455,0.94069,0.8697,0.94022,0.63925,1.09798,0.5975,0.82253,0.0029314,0.0029314,0.0029314
716,144470,1.1883,0.54197,0.83382,0.94054,0.86943,0.94019,0.63932,1.098,0.59716,0.82256,0.0029215,0.0029215,0.0029215
717,144673,1.18574,0.54481,0.83465,0.93924,0.87018,0.94035,0.63938,1.09804,0.59688,0.82259,0.0029116,0.0029116,0.0029116
718,144873,1.18036,0.5407,0.83309,0.93906,0.87011,0.94026,0.63953,1.09802,0.59644,0.82261,0.0029017,0.0029017,0.0029017
719,145068,1.18408,0.54161,0.83277,0.9387,0.87027,0.94041,0.63951,1.09796,0.59593,0.82263,0.0028918,0.0028918,0.0028918
720,145266,1.17809,0.53817,0.83206,0.93934,0.87025,0.94037,0.63936,1.09789,0.59577,0.82263,0.0028819,0.0028819,0.0028819
721,145463,1.18765,0.54279,0.83434,0.93912,0.87045,0.9405,0.63945,1.09777,0.59542,0.82261,0.002872,0.002872,0.002872
722,145661,1.19017,0.54176,0.83385,0.93965,0.87003,0.9404,0.63946,1.09775,0.59528,0.82262,0.0028621,0.0028621,0.0028621
723,145861,1.18652,0.53988,0.83291,0.9389,0.86997,0.9404,0.6393,1.0977,0.59505,0.82263,0.0028522,0.0028522,0.0028522
724,146067,1.18417,0.54049,0.83377,0.94058,0.86948,0.94043,0.6393,1.09769,0.59488,0.82264,0.0028423,0.0028423,0.0028423
725,146267,1.18504,0.54275,0.83378,0.94031,0.86958,0.94051,0.63951,1.09761,0.59466,0.82264,0.0028324,0.0028324,0.0028324
726,146467,1.18,0.53937,0.83244,0.94059,0.86965,0.94051,0.63961,1.09753,0.59447,0.82263,0.0028225,0.0028225,0.0028225
727,146671,1.18691,0.5407,0.83371,0.94039,0.8697,0.94046,0.63972,1.09749,0.59418,0.82265,0.0028126,0.0028126,0.0028126
728,146868,1.19268,0.5449,0.83391,0.94054,0.8697,0.94045,0.6397,1.09747,0.59409,0.82266,0.0028027,0.0028027,0.0028027
729,147066,1.18827,0.54385,0.83352,0.94044,0.8697,0.94048,0.63967,1.0974,0.5939,0.82265,0.0027928,0.0027928,0.0027928
730,147263,1.18359,0.54162,0.83473,0.94058,0.86948,0.94045,0.63988,1.09726,0.59377,0.82263,0.0027829,0.0027829,0.0027829
731,147462,1.18449,0.5402,0.83265,0.93746,0.87106,0.94034,0.63989,1.09721,0.59345,0.82261,0.002773,0.002773,0.002773
732,147667,1.17947,0.53673,0.83352,0.94048,0.86957,0.94036,0.6399,1.09705,0.59342,0.8226,0.0027631,0.0027631,0.0027631
733,147866,1.17935,0.54194,0.83407,0.94103,0.86957,0.94035,0.63988,1.09693,0.59312,0.82261,0.0027532,0.0027532,0.0027532
734,148064,1.17195,0.53723,0.83276,0.9406,0.86957,0.94037,0.63983,1.09692,0.59284,0.82263,0.0027433,0.0027433,0.0027433
735,148264,1.17877,0.5368,0.8334,0.94109,0.86943,0.94031,0.63976,1.0968,0.59245,0.82263,0.0027334,0.0027334,0.0027334
736,148462,1.17014,0.53568,0.83283,0.94103,0.86916,0.94006,0.63967,1.09672,0.59229,0.82261,0.0027235,0.0027235,0.0027235
737,148664,1.17058,0.53555,0.83265,0.94139,0.86913,0.94005,0.63975,1.09663,0.59212,0.82261,0.0027136,0.0027136,0.0027136
738,148862,1.17589,0.53811,0.8326,0.93975,0.8697,0.94016,0.63975,1.0966,0.59209,0.82262,0.0027037,0.0027037,0.0027037
739,149059,1.17304,0.53603,0.83183,0.93937,0.86997,0.94015,0.63987,1.09646,0.59209,0.8226,0.0026938,0.0026938,0.0026938
740,149258,1.17942,0.5384,0.8327,0.94035,0.86943,0.94001,0.63992,1.09632,0.59209,0.82257,0.0026839,0.0026839,0.0026839
